gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,1536,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,1955.2091,native,0.0,1455.99,1162.29
gfx950,256,1600,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,2212.6377,native,0.0,1340.2,1034.96
gfx950,256,1664,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2233.511,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1380.78,1033.11
gfx950,256,1728,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2228.97,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1436.81,1043.05
gfx950,256,1792,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2335.9479,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1421.79,1002.76
gfx950,256,1856,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2450.8605,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1403.52,962.87
gfx950,256,1920,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2435.697,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1460.96,976.03
gfx950,256,1984,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2473.5588,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1486.55,968.15
gfx950,256,2048,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2510.0653,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1512.18,961.03
gfx950,256,4096,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,4886.6505,native,0.0,1553.49,608.01
gfx950,256,6144,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,7635.4773,native,0.0,1491.33,462.32
gfx950,256,8192,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,10217.7663,native,0.0,1485.91,400.18
gfx950,256,10240,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,12217.4467,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1553.38,380.42
gfx950,256,12288,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,14631.3913,native,0.0,1556.52,355.86
gfx950,256,14336,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,17333.0601,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1532.89,332.64
gfx950,256,16384,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,20244.3009,native,0.0,1499.95,312.41
gfx950,256,32768,129280,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,39920.307,native,0.0,1521.3,270.43
gfx942,80,192,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,50211,8,21.2254,opus_gemm_gfx942_splitk_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,49.8,395.99
gfx942,80,352,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,50200,8,29.7817,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,65.07,363.37
gfx942,80,384,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,50200,8,30.5541,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,69.19,370.0
gfx942,80,416,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,50200,6,34.5456,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,66.29,341.24
gfx942,80,480,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,50200,6,35.2038,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,75.06,362.32
gfx942,80,104,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,50200,10,29.6837,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,51.43,551.95
gfx942,80,200,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,50200,5,40.5018,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,72.49,443.36
gfx942,80,208,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,50200,0,40.78,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,74.88,443.55
